,Unnamed: 0.1,second,frame,brightness_mean,brightness_max,brightness_min,saturation_mean,texture,contrast,color_entropy,loudness,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,spectral_centroid,spectral_rolloff,zero_crossing_rate,Unnamed: 0,anger,joy,disgust,fear,sadness,sentiment,content,sentiment_count_product,bvid,cid,view,reply,favorite,coin,share,like,order_pubdate,duration,danmuku_amount
chroma_9,0.004446065515419925,0.033604479783334765,0.033506624207620364,0.005702646825657245,0.0035754195819118787,-0.0032496247552328294,-0.021175588063162273,-0.002296001474491624,-0.0010321720700054188,-0.011393536632430944,-0.08592441473706494,0.1990086889928102,0.11587083820084963,0.07196338769532823,0.053799134671526076,0.056496022542764174,0.09683379115580866,0.2077883612472007,0.4080937569847172,0.7734582056469352,1.0,0.7557699533350068,0.4156367118785748,-0.059629753376040845,-0.10910469235067184,-0.041249282327063916,0.09420798200516924,0.042781250624115585,0.08615354879725932,0.0665364592565823,0.21528457507551815,0.17077293704186472,0.21945411531975942,0.11356347571387167,0.18416624929574685,0.044825544851948285,0.10390521248885393,0.02162351526242916,0.12496590673692176,0.057441746187298894,0.1540245887868441,0.09162256015061812,0.1675960443722842,-0.044654211137489255,-0.016909318451203588,-0.07547850666222909,0.03376014044229998,0.0011398063253687727,-0.005910030341591751,-0.005673965751410035,0.0012348287792288343,-0.002875004769503521,-0.015375832366193162,0.0015036630291691804,-0.003928690302182756,-0.00631474434317373,0.008522910645304365,0.008706124938093645,0.010263956525280166,-0.002071785450242861,0.015085602349328058,0.0015426150633189735,-0.003988020170038553,0.008605390284826812,0.036618677678347554,0.028769108864429894
chroma_10,0.0032060763783783586,0.035069886584265124,0.034919040859241024,0.007358168109761676,0.003720090792753134,-0.004109392572071651,-0.022739031964292476,-0.0011115361272712244,0.0019615977132969296,-0.009428511854836827,-0.08277950169278442,0.4209112545804,0.22180949703806274,0.11894704749793372,0.07188484466220599,0.03975157970244817,0.042361027627839457,0.09328415987719936,0.20517666486210023,0.4370745985566616,0.7557699533350068,1.0,0.7656587688265509,-0.06085489864245484,-0.0977668627720332,-0.029719312323562556,0.10407482677907431,0.05464378368323445,0.10152128883479929,0.0702260189622245,0.21295273844339757,0.16067215798964704,0.20735042571912754,0.09601675690610628,0.14080470165684192,0.009771009861704667,0.10141684175056602,0.046359434455615155,0.1416706578800171,0.06922096210468125,0.14774798745280565,0.07666621187783212,0.12980721157026515,-0.05052961762488693,-0.020068234758848186,-0.07872451435029539,0.03572946252027688,0.001731802969703735,-0.006956437972545858,-0.004751069426367239,-0.0017586358473629066,-0.002890130229876711,-0.015233478280334362,0.00047066172212186896,-0.005191369267380881,-0.0020318835839998385,0.007131141519431574,0.006741920316219557,0.011273906351087748,-0.004235390035328615,0.016342665994092516,7.92886746652318e-05,-0.0016448787228535609,0.007354669066800346,0.03828385624258887,0.031189199058688187
chroma_11,0.0017505349593426324,0.03449207409370987,0.034542854389528636,0.007529851079530976,0.0015987086797617188,-0.0034825979343613943,-0.022936959398821965,0.00018113319767851713,0.0036915152251683443,-0.005979280594185344,-0.0884808637881237,0.769284659959925,0.4375987261805807,0.23360227277373263,0.12188601334438798,0.05893263030949542,0.022375439362644318,0.03472703240416851,0.08995286034978789,0.21920062241458468,0.4156367118785748,0.7656587688265509,0.9999999999999998,-0.0643736393556243,-0.1026568843885105,-0.020953845811883438,0.1157165437795113,0.05958931309284722,0.10484193448820356,0.06535786100314342,0.19321549836965124,0.1450624320473534,0.19266481578748684,0.06406969168188331,0.1053475751884273,-0.0007880222946985768,0.125802124889143,0.08787321608183157,0.1673568394268389,0.08114615549023664,0.14602236246165226,0.060701235060174816,0.09118981502037848,-0.03983113277777625,-0.012526049609996311,-0.0655692452315857,0.03487844890978428,0.001895446430834321,-0.007395664146942686,-0.004842007782256659,-0.0016377828946715547,-0.00378324509596091,-0.015346234633154578,-0.002383551137247346,-0.008068801932866151,-0.0023828499546583418,0.005738721364151225,0.004091655934309091,0.011628193866506827,-0.006992952145704764,0.014579016238011734,-0.0007318075257483474,-0.0032707262426351805,0.0059919321609666785,0.03844135946821208,0.03006993322822065
mfcc_0,0.021627751451848667,-0.081187824440737,-0.08388911263232048,-0.0016659913217517066,0.013968426751350047,-0.008546729118319024,0.0038716389467649444,-0.011229514217745911,0.0179804770370803,-0.02779063253591244,0.7612774749192416,-0.06972532716458353,-0.07086958534265503,-0.06889954589521083,-0.07212879339880235,-0.08448905998495372,-0.10851811998699938,-0.09002993193888113,-0.06918767340916579,-0.06216362659765852,-0.059629753376040845,-0.06085489864245483,-0.0643736393556243,0.9999999999999998,0.5362221340369299,-0.45819609516603893,-0.42653137120243684,0.49381490045560056,-0.6161523121314814,0.48837870741352796,-0.39547239325196487,0.005793024424922433,-0.08908558129345824,0.04288063489465022,-0.2335245084199066,0.14215049785778217,-0.2515759643277852,-0.11694874049083363,0.13807906690465147,-0.3173858510501165,0.16732020219281152,-0.2081474170752835,0.03318856806476191,-0.00914225813237986,-0.05256321615975605,0.01172241050948354,-0.07936569378929069,-0.010786556247428379,-0.0007462435744871352,-0.0010825014379245849,-0.015236015588075736,-0.0017104165995682756,0.01999926768674278,0.005582236753865453,0.012491070686243394,0.004091695178135249,0.006196002443386917,0.027915163683177008,-0.001772360241288441,0.08873878324759624,0.01764129916213546,0.07566346270241465,0.06271753984248418,0.005920459159344898,-0.12750103922727338,-0.07370944147542612
mfcc_1,-0.008420921460819186,-0.09623576356332064,-0.09881394482328627,-0.019159371986622813,0.0183836501487209,-0.004784781101340933,0.024920303201550604,-0.012462802755637794,0.02455924428912249,-0.0011967842009720094,0.693675765902008,-0.10836074756399922,-0.11376140324884866,-0.122642860655638,-0.12973811842977273,-0.15219124090658728,-0.18417318278988012,-0.1386800455200359,-0.11976122945950331,-0.11275731083277798,-0.10910469235067183,-0.0977668627720332,-0.1026568843885105,0.5362221340369299,1.0,0.14717261666912368,-0.4572852595647702,0.031496927403520524,-0.18554868129507002,0.16402001266641722,-0.2660240157856237,-0.10049476175106035,-0.38004132775369687,0.16161986057433475,-0.3020905127787189,0.05962294972406102,-0.39076270828169474,0.021743118738563556,-0.24370789450782887,0.013461701382286657,-0.29393578642751284,0.002109092569402652,-0.22577951693994117,-0.3315279934935168,-0.2177592334947081,-0.2477020643511122,-0.08888239149738424,-0.01078648682205244,-0.011803898390184064,-0.0016588979432618435,-0.01854495833894632,-0.00434004765381479,0.016217336024299808,-0.01075788897683025,-0.005194336611237425,0.023027040161396194,0.025165126058704152,-0.016559162761155495,-0.015535833669579516,0.019661460655444336,-0.03381570923402602,0.0074842324608093294,0.014045883834587802,0.0258223238826481,-0.14157649792639534,-0.08505375902742125
mfcc_2,-0.0035410191183231337,0.035420603257539776,0.03679419103190691,-0.010957347386099447,-0.01686851937874944,0.010152581777864664,0.02779268547570375,0.004009789888108249,-0.024349805488025875,0.0007266422168700132,0.02488932431790796,-0.009407735899355318,-0.007969407695874073,-0.011927190340039447,-0.019163084880725868,-0.0117810081194647,0.003183117824281935,-0.0030761102063284205,-0.030466643043284582,-0.04019659626884894,-0.041249282327063916,-0.029719312323562553,-0.020953845811883438,-0.4581960951660389,0.1471726166691237,1.0,0.3309202921676662,-0.4725793731968501,0.4936165916164872,-0.27313305994073633,0.11253740299410804,-0.04076389084243329,-0.21428510028627865,0.056148849722986865,-0.0033328719158390026,-0.049796016946940504,-0.07672912655130365,0.1889436544072502,-0.3519017223376938,0.3768159863806988,-0.4326753600217667,0.2477915285834345,-0.2597386418340454,-0.0594425972585736,0.08159050878266513,-0.018386548339106922,0.029607226653547255,0.004523797469911446,0.008909927488311932,-0.005342067001950062,0.0060608943204222,0.004200399505058173,0.022368552386313464,-0.014658495666760843,-0.0039030936210786515,0.000895459764280083,-0.004622948716262809,-0.02031185223080865,0.0048903468435437004,0.0245312553613577,0.024368215196864537,0.012417090409954949,-0.0011743225145674145,-0.003912367253383202,0.06224067815095182,0.02282954547315551
mfcc_3,0.007495922400666469,0.006479301695575183,0.006194136838476836,0.0066059267110980145,-0.021852549931773553,0.020648373298641907,-0.013790726249817873,0.014802046834471685,-0.04567353773589158,-0.058159233914879295,-0.21048837662492587,0.12870648346973343,0.13060172454594943,0.12074264842516436,0.10889029070293571,0.09999210179699614,0.10741482592696622,0.09355130584753883,0.08716460274549169,0.0903905782246721,0.09420798200516922,0.10407482677907433,0.11571654377951131,-0.42653137120243684,-0.4572852595647701,0.3309202921676663,0.9999999999999998,0.0019718501823691014,0.2943144977700595,-0.1759071693997527,0.25828945637819095,-0.15184542901098955,0.2899213068598885,-0.2898224768842003,0.2175569084102611,-0.12997415179101615,0.2852705756915658,-0.059887684123899,0.15092670462634605,-0.0366581002821121,0.10740870438480214,-0.01360849373176027,0.05084942663763228,-0.1355905843560656,-0.06560971564646488,-0.14975885469643174,0.011762952985199682,0.01684732232705086,0.02550943655581828,-0.0012238700555319898,0.015461990797274752,0.010451848987437576,0.005242806302077398,0.025130425271876304,0.026741864081288386,-0.004588198576019003,-0.004380703935954359,0.05313269327030066,0.04919063292571009,0.09352309586251081,0.02940551451372782,0.08030308702603337,0.044686355611621355,-0.00451707566663209,0.03155968587810729,0.03606553195719698
mfcc_4,0.0031097306990006705,-0.08040945337868254,-0.0807188774089786,0.011809506279418045,0.008323504389526608,0.006063945967632035,-0.0044035350621487,0.001150167396864376,-0.0024951155837172868,-0.011923098464576929,0.365264820785136,0.05636399882850193,0.05370914564787286,0.05093058431707143,0.04491516208911129,0.040539844357542605,0.03605702613626155,0.0344717547904585,0.027953872670581803,0.031149248588061087,0.042781250624115585,0.05464378368323445,0.05958931309284722,0.49381490045560056,0.031496927403520524,-0.4725793731968501,0.0019718501823691014,1.0,-0.3647039422202407,0.42227551178298206,-0.23947291422729652,0.18448465583156035,-0.029973577687964666,0.07748227274863599,-0.1591161604943467,0.1987164543848341,-0.036186873946458864,-0.02290364606539605,0.23567260185319058,-0.24021586624044652,0.2698311610745585,-0.18046934045300292,0.13328512765751338,0.23255156680956318,0.16934585878303574,0.18208915816869198,-0.08480361723625097,-0.010187987605753146,-0.008701895972730212,-0.006687636599019018,-0.015335322848965462,-0.007620595197168275,0.005552710453585521,-0.0077239872604371,-0.005575694126273997,0.024749105007196754,0.018136142544420163,-0.0063860196332372,-0.02243245941133841,0.031620162702101384,-0.037609903722726136,0.025562053814680505,-0.0039210003726817015,0.018207609326871595,-0.13393939276045735,-0.10948285193984415
mfcc_5,0.011297501964754637,0.0771770821283935,0.07638797872597057,-0.014498206927353423,-0.008171366258645282,-0.0007059579360208694,-0.003680562777397833,0.008469618326039739,-0.013697219307664816,-0.023847557104497513,-0.27477607665100073,0.106712262217102,0.10179649984756686,0.0874168741882915,0.07989471191587912,0.06340944650178564,0.06786004992156729,0.06480116262136024,0.06447579061565675,0.07616986161061019,0.08615354879725932,0.10152128883479929,0.10484193448820357,-0.6161523121314814,-0.18554868129507002,0.4936165916164872,0.2943144977700595,-0.3647039422202408,1.0,-0.30603032776839895,0.40089060083494577,-0.023450346836286995,0.025901099186714113,-0.033432493457077564,0.1746107403091923,-0.17204579273176634,0.11900134816250955,0.17317762229307918,-0.2186737089163084,0.35099628015192735,-0.31185564195608023,0.2398971690249133,-0.14859571931341198,-0.3240510795554697,-0.18705364287972773,-0.3062573316336866,0.07634196950790315,0.007452268468956831,0.0021556858114514794,-0.0028131722894657674,0.017700635128671184,0.0008184910846580905,-0.011381819573808943,-0.006453542087131369,-0.00888432405327383,-0.02500778347760975,-0.0036915842322994127,0.011921258120413435,0.028714373447613944,0.014902448110252113,0.05509349131138809,0.006146345307150307,0.004462908132994967,-0.0029394166469012936,0.14337456259848386,0.09419551625600639
mfcc_6,-0.0021853171820863377,-0.09300557299808064,-0.09405521417910175,0.011578688569581433,0.007207274527494463,-0.0016731334132546972,0.01724507858707878,-0.00022474168298907148,0.005212687018426543,-0.026794429813740778,0.4385121981339229,0.055560706926758394,0.04489654883970419,0.03202424500993786,0.022528141525709495,0.02173576969886439,0.021235275449489267,0.024217173742036555,0.032664925326339696,0.051556224436461774,0.0665364592565823,0.0702260189622245,0.06535786100314342,0.488378707413528,0.16402001266641722,-0.27313305994073633,-0.1759071693997527,0.422275511782982,-0.3060303277683989,1.0,0.02149477688289947,0.09809515673263734,0.09449792638639534,0.09997705879986668,-0.08997733752409028,0.15385461658975574,-0.15057518757706193,-0.09979624500848755,0.22561216887812424,-0.24896371093029707,0.19939221154956754,-0.20576489138506562,0.0116832970357279,0.16419350667786106,0.12363451996955035,0.12460969241004749,-0.0999727962352266,-0.009678206602765582,-0.007395244652110679,-0.01213694968521372,-0.013513242566276848,-0.006271235135334604,0.018873330363296595,-0.013934676936172103,-0.0052499951867835595,0.01929959823221742,0.0066230178655259835,-0.017586124215709646,-0.022417539598849286,0.03360913843287728,-0.05794386566545638,0.01738019696510053,-0.0038971498553998685,0.006494088280532519,-0.15293983663704755,-0.12340804174443329
mfcc_7,0.0022516090004890744,0.06546534369362707,0.06349694344750625,-0.0050953734881343665,-0.003221413977641521,-0.0026933476161025154,-0.015033835459016738,0.007715124162183812,-0.006473873220243308,-0.018694542883145898,-0.24293803026637228,0.1758718971806411,0.16229933426322055,0.14487562226545192,0.14126774262152222,0.1304705261847534,0.14294723147530097,0.1588802186438591,0.1790866991836339,0.20617688039099505,0.21528457507551815,0.21295273844339757,0.19321549836965124,-0.39547239325196487,-0.2660240157856237,0.11253740299410805,0.25828945637819095,-0.23947291422729655,0.40089060083494577,0.02149477688289947,1.0,0.3477644558505687,0.16423673373394784,0.0940601625507728,0.24520858747278937,-0.11622033487756496,0.21321040713979042,0.00032742492611920497,-0.0426521640427884,0.1714125749656619,-0.06735390217231726,0.04151601439725443,0.037673018114224605,-0.24474169817398264,-0.16090576686031915,-0.2714028631517175,0.06904951454441277,0.008906638662791476,0.001288921365031567,-0.0012486406579006926,0.007673028831852868,0.002750599061269722,-0.015617560933448809,0.006782914490198602,0.0006618392141605618,-0.027040799270499735,0.0021515660749887285,0.02853314936720439,0.03438411723316946,0.0003266660490892987,0.03405608229351141,-0.01236562752598076,0.004550367424388062,0.002078088859717611,0.10914279895776786,0.08828231050403074
mfcc_8,0.0011418935234485958,-0.013864643025135539,-0.013553015538803077,0.004552706637015369,-0.011538464214023828,0.015314246076662413,-0.005218741656533265,0.008597672149323997,-0.013802715695068446,-0.0052667035762862914,0.03886155322959946,0.13041677246132086,0.12477436053410339,0.1258472674113969,0.1314875452630058,0.15499910553229862,0.18412167048993888,0.18284971516235363,0.1634618584165848,0.1666212056708665,0.17077293704186472,0.160672157989647,0.14506243204735336,0.005793024424922433,-0.10049476175106034,-0.04076389084243329,-0.15184542901098955,0.18448465583156035,-0.023450346836286995,0.09809515673263733,0.3477644558505687,1.0,0.3117889129697921,0.20639681519359096,-0.015691140184725325,0.21421711623114312,-0.013176144499016707,0.18596403135753595,-0.0345852145013475,0.10272326001526935,0.03770077714166691,0.1413291746012198,0.019041656600405337,0.2814217715446409,0.28250531740245494,0.211302281990251,-0.025126206942214253,-0.007415055455051579,0.0002289067629768468,-0.003714190139639671,-0.004959121788674586,-0.004842441231813281,0.01834555049457472,-0.013518736686928226,-0.004099988965355755,-0.003627967175084338,0.004214697084083837,-0.03047691072435166,-0.018434079545955332,0.026568311057121614,0.008667509403610057,0.014786373796936642,-0.009248368224262372,0.004800128475628579,-0.023893183133982285,-0.04789871073608058
mfcc_9,0.006316759096077152,-0.007386360731769665,-0.007743469592145283,0.012973793293946998,-0.012405973288469806,0.015086058226803657,-0.030279304574480106,0.009873832289912425,-0.018876455917663095,-0.05447651707951152,-0.17390881334121466,0.18184049560921095,0.17948095302378828,0.16863917650380433,0.16483030035580679,0.16058153485486457,0.17178550348162797,0.17662801754125862,0.19809971719520092,0.21661611434359698,0.21945411531975942,0.2073504257191275,0.19266481578748684,-0.08908558129345824,-0.38004132775369687,-0.21428510028627865,0.2899213068598885,-0.029973577687964666,0.025901099186714113,0.09449792638639536,0.16423673373394787,0.3117889129697921,1.0,0.04887867433790749,0.21307601833129278,-0.03443607246006656,0.28012124130393634,-0.12159535937149984,0.3011724226175534,-0.21650305712389029,0.30350486259247883,-0.03355928683601032,0.19425393876900418,-0.08161332355751788,-0.08188282449847878,-0.13390778067693757,-0.005771934232443508,0.005588705691710851,0.014658397416641183,-0.0029442197221717335,0.010533435162153857,0.002489972066572455,-0.0005784806656021858,0.013858410121549892,0.015070011522033733,-0.010802723572443823,0.007341275196367796,0.03307646235334166,0.023080810168591693,0.06078336437907847,0.014031936288682417,0.049515326139441165,0.03374832656088797,0.0070603183472807245,0.002909366693697207,0.00880322830194969
mfcc_10,-0.013464718161777807,0.03306905289625812,0.03347023886328716,-0.0029223308891301453,0.0048263331814474425,-0.007873675764337486,0.020504288159333656,-0.01491710596315471,0.01425862633933536,0.0400728763132616,0.12353496786273692,0.03973901628336255,0.02984389864684343,0.023280156702614574,0.027184539824034473,0.04890269079151148,0.08760898681474394,0.12061097004507218,0.11597119509086502,0.11759086326498808,0.11356347571387164,0.09601675690610628,0.06406969168188333,0.04288063489465022,0.16161986057433475,0.05614884972298686,-0.2898224768842003,0.077482272748636,-0.03343249345707756,0.09997705879986668,0.0940601625507728,0.206396815193591,0.04887867433790749,1.0,0.15001099262549739,0.13935190540597348,-0.06935825625437975,0.18925650765963534,-0.17508356197232888,0.22141510263312558,-0.1865978703738606,0.11318634908146537,0.009270582296983472,0.16475907103369625,0.21178157573419834,0.13326505407576372,0.02666428856591734,-0.007202137336542172,-0.017081994663185513,-0.01013410925892916,-0.010964734504199644,-0.0062998248820529705,-0.008420248522719763,-0.023298807138553278,-0.026164803149694053,-0.009086930822782493,-0.0027945116907594505,-0.039137919076722136,-0.0251876591570709,-0.06362286959143948,0.0023896806567139284,-0.06364920298813502,-0.03840135226887788,-0.0022753414066493537,0.028385285114604863,0.00021794967401930654
mfcc_11,0.0026897163346526714,0.04220126908017894,0.04545249685585689,0.014097770941585729,0.013820305238695839,-0.012170080857017013,-0.01333051488626758,-0.006355373429869531,0.006209553358930266,0.03132727140181526,-0.21792188374987237,0.09579224675940297,0.10385936598088993,0.11743323928760402,0.1413797394460672,0.16404785189574023,0.1944086903347607,0.18122146625089425,0.21469837567456643,0.21339506978893547,0.18416624929574685,0.14080470165684195,0.1053475751884273,-0.2335245084199066,-0.3020905127787189,-0.003332871915839002,0.2175569084102611,-0.1591161604943467,0.17461074030919227,-0.08997733752409028,0.24520858747278934,-0.015691140184725328,0.21307601833129278,0.15001099262549739,1.0,0.20949802131963488,0.18586520468448617,0.01531727819027898,0.17299662054561118,-0.03378933549647329,0.15439233027820606,-0.06884387941821041,0.10522469007005514,-0.17133717886774974,-0.18336524550348385,-0.1975499780730276,0.04040236074337512,0.008068637351934051,-0.013132107577096758,-0.0004340821068185175,0.011583307275729914,0.0023656736076336266,-0.04039481387613943,-0.0015380283023195794,-0.01678334683162477,-0.01581831888938733,-0.010570932431688499,0.002053710099055829,-0.009422714411000765,-0.0797165705482251,-0.04033395899264688,-0.07417764517692636,-0.061000960660167185,-0.010558637591151873,0.06819816392431415,0.04284951752717075
mfcc_12,-0.011051252449101564,-0.004305589639279595,-0.005408089538230286,0.0019637235287779495,-0.009179167390423052,0.009354821701532831,0.009261413056842138,0.000268440155355545,0.004243343384250233,-0.00033153292408260866,0.13868264116831516,0.01747768459374128,0.057898009960160514,0.10443640343896599,0.14313555726530655,0.18314630404315152,0.20858881320853953,0.20664122859828055,0.14583028513013674,0.0898132072403475,0.044825544851948285,0.009771009861704667,-0.0007880222946985768,0.14215049785778217,0.05962294972406103,-0.049796016946940504,-0.12997415179101615,0.1987164543848341,-0.17204579273176634,0.15385461658975574,-0.11622033487756495,0.21421711623114312,-0.03443607246006656,0.13935190540597348,0.20949802131963488,1.0,0.2918979255078743,0.10016895469729976,0.0864397601878091,0.1195665975168729,0.03213699192215243,0.12335048353426369,0.00045649509498027436,0.24512330232911084,0.2744275239453785,0.20046626123852126,-0.005729542021482588,-0.005519922854695629,-0.009478954962767119,-0.00491710345764623,-0.007635356651990693,-0.002414215123011607,0.006884660541263116,0.0005933751130352628,0.0031127214616778155,-0.0021795049964339485,0.0020263725495586493,-0.004611909029169464,0.002325134105119619,0.018942719512990622,0.02117361578598591,0.013565966430764163,0.00890656259831587,0.0016265293871143408,-0.029168171204175426,-0.02257020960872335
mfcc_13,-0.0017607490635376069,0.06502412458290013,0.06559793847935545,0.005601680723608605,-0.003787166335481127,-0.0008926654595495606,-0.024872247165264028,0.002472343642098255,0.002446377829936,-0.007946199263524396,-0.2916024548364686,0.16643455961267575,0.21304114900949528,0.2476631499212758,0.25962221387476453,0.24968234397903066,0.238792046043755,0.1877691664142164,0.15910943962909171,0.12542758075038013,0.10390521248885393,0.10141684175056603,0.125802124889143,-0.2515759643277852,-0.39076270828169474,-0.07672912655130365,0.2852705756915658,-0.036186873946458864,0.11900134816250955,-0.15057518757706193,0.2132104071397904,-0.013176144499016705,0.28012124130393634,-0.06935825625437975,0.18586520468448617,0.2918979255078743,1.0,0.3059048643389035,0.19801427465551238,0.03352449096740787,0.23286562609066058,-0.010428157153438476,0.24526759004365878,-0.07744976969211012,-0.08917252452567469,-0.12427304237271564,0.0662803244370897,0.0062758553229405045,0.00091514074388912,-0.0020687649255566125,0.009898927954528203,0.002336327708821395,-0.02131198610791142,0.012397856282782775,0.004317060211918252,-0.022615422113926087,-0.009088837933351383,0.023812613428298296,0.02138579977579922,-0.012408349432117168,0.026637780839060675,-0.011453842730935287,-0.0030664065252467058,-0.009619914103215917,0.09758734801459583,0.07130633944564631
mfcc_14,-0.009319864376363295,0.020998939174433635,0.022028011847392986,-0.0037898143180882834,-0.004935445099083003,0.006696372816826127,-0.0004736092655857347,0.001270920878668291,-0.0123267917836384,0.008386960656919627,0.0062946044107717114,0.1223780379275023,0.1480771426238933,0.16153415380979544,0.14980710230310915,0.14134748954437973,0.13500593620276347,0.09622587398576578,0.04268908884372775,0.016486329589429333,0.02162351526242916,0.046359434455615155,0.08787321608183157,-0.11694874049083362,0.021743118738563556,0.1889436544072502,-0.059887684123899,-0.022903646065396046,0.17317762229307918,-0.09979624500848755,0.0003274249261192049,0.18596403135753597,-0.12159535937149984,0.18925650765963534,0.015317278190278982,0.10016895469729978,0.3059048643389035,1.0,0.19375313923433243,0.23458139999089464,-0.09774637372074159,0.24353110917356638,-0.08003469923847671,0.14302204222087023,0.19436187411630249,0.11948909900710401,0.013508729340856451,-0.005916461061789135,-0.007184622302307234,-0.00785958569054983,-0.0015771518012171915,-0.002785376725695316,0.0009801585138602205,-0.012686471798631358,-0.011481017314777487,-0.006491342344783097,-0.012098598007968902,-0.030998754981363678,-0.01005324947499947,-0.015757682582540247,0.014961952422627543,-0.009323373447468404,-0.025925148358903884,-0.0110001079945808,0.02659770442695071,-0.002423063237630773
mfcc_15,0.0073225821359526305,-0.014914218470907108,-0.014963230100789602,0.0177819382928686,-0.0034346318090777003,0.007216570201022539,-0.03381532471706394,0.0034153719098989816,-0.005898073644845964,-0.03402674081445899,-0.03679062839293555,0.1810651742235903,0.1936005114381766,0.19349340219022054,0.17380659294086914,0.14106755785078978,0.11818956964038495,0.10327467538471995,0.10352615647787464,0.10928749928410914,0.12496590673692178,0.1416706578800171,0.1673568394268389,0.13807906690465147,-0.24370789450782884,-0.3519017223376938,0.15092670462634605,0.23567260185319058,-0.2186737089163084,0.22561216887812424,-0.0426521640427884,-0.0345852145013475,0.3011724226175534,-0.17508356197232888,0.1729966205456112,0.0864397601878091,0.19801427465551238,0.19375313923433246,1.0,0.025112475885055763,0.3799564148350778,-0.13678991291990883,0.25192177363956003,-0.00027782038109692216,-0.05383685882584705,-0.05212806535222226,-0.01059966261230438,0.005768134698618602,0.002224185066696546,0.0013183354981430653,0.004589191100943161,0.005587610551997401,-0.017014696142920935,0.02282935775122022,0.014788553919204148,-0.009468218102520494,0.02260826187533001,0.033596205173137265,0.017844214323896896,0.018778177608205132,-0.006205125990758797,0.02574822422975904,0.01160164244468354,0.022009474442517354,-0.021485073031809004,0.0033738285060384305
mfcc_16,-0.00236770044983314,0.05606904897938829,0.05736908590094137,-0.018646552314016667,-0.018094646023939905,0.001270474739740136,0.02597640731046695,-0.008216744050139394,-0.004643332130850084,0.010982429264535474,-0.10622729034859732,0.08181534806526011,0.080416030932629,0.07578456632170849,0.061308234691316486,0.06054182655679575,0.07951861959290311,0.07518067336605147,0.04759739900956173,0.04266491772868957,0.057441746187298894,0.06922096210468125,0.08114615549023665,-0.3173858510501165,0.013461701382286657,0.3768159863806988,-0.036658100282112104,-0.2402158662404465,0.35099628015192735,-0.2489637109302971,0.17141257496566187,0.10272326001526937,-0.21650305712389029,0.22141510263312555,-0.03378933549647328,0.11956659751687293,0.03352449096740787,0.2345813999908946,0.025112475885055763,1.0,-0.01607665063196899,0.26433027552066657,-0.09829018444111287,0.08166055907969919,0.1672696170681827,0.08215608223006098,0.053640374563186155,0.00667050622512474,-0.0019769423249288956,-0.0007028650295234839,0.008050492741284915,0.005850562375720083,-0.0006248160042163674,0.0033921164028724183,0.003006585227719891,-0.024597420606271563,-0.008725503465547197,-0.015067875384122121,0.011980137440379613,-0.013932935095885803,0.03281440504570635,-0.0166127620587732,-0.015085954438036347,-0.008530148286486698,0.08287961974004444,0.04859049110711709
mfcc_17,-0.0005562753017507767,-0.019098545602068567,-0.019010899651096497,0.008434458131775145,-0.0015308501180195178,0.0030995400112495933,-0.011621433865542798,-0.0005232841742786588,-0.00029548551673427365,-0.014046452394540406,-0.06884564099549537,0.13196251290761077,0.1236913098773549,0.11664003606999816,0.10870201197396663,0.10097230793273894,0.10413616713557836,0.10057261483110266,0.12679601104852287,0.14131397630962303,0.1540245887868441,0.14774798745280565,0.14602236246165226,0.16732020219281152,-0.29393578642751284,-0.43267536002176676,0.10740870438480214,0.2698311610745585,-0.3118556419560802,0.19939221154956754,-0.06735390217231726,0.03770077714166691,0.30350486259247883,-0.1865978703738606,0.15439233027820604,0.03213699192215243,0.23286562609066058,-0.09774637372074158,0.37995641483507786,-0.016076650631968992,1.0,0.1370577240770978,0.2451442810981915,0.07343550890244734,-0.01799160332529264,0.01749214995037621,-0.0203066310710327,0.0019132373960236721,0.00534181775959039,-0.0009582136481583546,0.0011027306500693383,0.0008442897161219966,-0.0006982320159918306,0.011933772154464698,0.01174076951016029,0.0059241338404725855,0.004036648902104435,0.011917559971611124,0.0004566160819800193,0.013131122801758259,-0.026098318705054108,0.016815203283548977,-0.005173928129024504,0.0035133772462420756,-0.03510479637356543,-0.02376713390913309
