,Unnamed: 0.1,second,frame,brightness_mean,brightness_max,brightness_min,saturation_mean,texture,contrast,color_entropy,loudness,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,spectral_centroid,spectral_rolloff,zero_crossing_rate,Unnamed: 0,anger,joy,disgust,fear,sadness,sentiment,content,sentiment_count_product,bvid,cid,view,reply,favorite,coin,share,like,order_pubdate,duration,danmuku_amount
Unnamed: 0,4.1781629530276396e-26,0.0,0.0,2.8630468170109336e-273,1.3315309448809254e-123,2.3042796240794853e-32,3.473222595646352e-274,0.2328946772913171,2.7958427471363094e-106,1.0767410362781666e-163,0.0,4.746610932592968e-153,8.127078132833018e-205,1.746548634814424e-191,3.7231838164659915e-190,3.519312714889913e-141,1.895398366219312e-134,1.1632629404086688e-167,8.193672763190924e-122,4.9735563169384224e-142,9.552113976185464e-132,2.4704070524533144e-147,1.7255530853559503e-140,0.0,0.0,9.084955635626513e-102,1.772758918387533e-17,0.0,0.0,0.0,0.0,8.102042523124537e-74,2.985651219135737e-05,6.742262133603746e-83,7.441328418685815e-188,3.414527045279347e-05,0.0,1.5060487001186075e-22,1.7693290534794252e-14,0.0,7.67405941768335e-49,1.8842339207670283e-73,8.970717335393098e-25,0.007876437319720226,7.550910140300362e-15,6.407496226952231e-16,0.0,0.011466067665112118,1.99475401298569e-10,8.697309067723693e-16,0.4654922075044132,1.0695589778848787e-17,4.6743786321230035e-37,4.0251802170369844e-12,8.722517396813094e-29,1.3747630990406338e-49,1.507222180574115e-121,0.0,0.0,0.0,0.0,0.0,0.0,1.6705005904466892e-135,0.0,0.0
anger,0.0003298090118472469,8.510563807272016e-95,3.4511365526955726e-92,0.10098844987252345,0.0009367961480566209,0.028011647238740764,3.2826231901056884e-05,6.293679087673699e-05,5.957541937713313e-07,5.2487428659949986e-39,0.006367933066600336,0.9037235979543219,0.39235471343686557,0.38106731388422943,0.0873291265634261,0.13495678829863963,0.7354098462339719,0.001075675015803646,0.6553685755324029,0.6198998051512795,0.4097352474073622,0.21038081616713575,0.17041435989829043,6.115084732758145e-15,6.117519031409748e-15,0.0010685336264088352,3.708754068317376e-34,1.7242463565110963e-13,7.050018822804194e-08,2.5618258051755837e-12,1.1805648551584615e-10,8.186171726682483e-08,5.298917008392342e-05,1.8988340524927168e-07,5.356598664335574e-09,6.543892076973603e-05,5.651455688896008e-06,1.876597994785251e-05,3.021896284195793e-05,1.4037975752196788e-06,0.16643781388113935,0.6213938361862463,0.0826276460947102,1.6109921862279303e-09,1.0653482085077404e-25,2.50530711639565e-08,0.011466067665112118,0.0,0.0,0.0,0.0,0.0,2.1357388897333885e-24,0.0,0.0,0.0511776236963588,1.0393817714885738e-14,0.0,0.0,0.0,0.0,0.0,0.0,5.826692446797372e-14,4.7461660032310254e-42,0.0
joy,6.360016872754977e-12,2.2902842293117808e-57,7.146982779073279e-62,6.965828831259313e-07,6.517515454943759e-34,6.40289209099934e-05,6.318195479352947e-06,4.949802472603495e-05,5.1620788287157145e-26,1.8478033471825184e-78,0.017758549964516254,1.7343973767543979e-09,6.882014774839699e-11,1.4099919751302574e-09,3.158359181760401e-07,2.614941511042227e-06,0.0019775331949722546,0.04758314284504803,0.015888112028972116,9.608818566132449e-06,1.916200900469871e-05,4.872396922224912e-07,8.84654248149942e-08,0.5893921475230983,1.3726467179924279e-17,1.1621983773878569e-10,4.9715910594298106e-76,3.0994086043211654e-10,0.11897483183576368,8.861383453410746e-08,0.351229831768032,0.8685066116827814,2.9110171027356984e-26,4.5565133731179124e-35,2.1366809138077717e-21,7.093343819973117e-12,0.5080537619218106,2.0328309876314637e-07,0.10769661848225653,0.15277004206974945,0.00011178708998266705,1.617962347608167e-06,0.030420651643911407,0.29353037009783134,1.415533995335484e-06,0.019597275713950067,1.99475401298569e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007542115403168484,0.00018302030198041818,0.0,0.0,0.0,0.0,0.0,0.0,0.0001887683954644393,2.161900411526126e-07,0.0
disgust,1.5163589133992745e-05,2.0821978112670914e-19,7.785602090219157e-19,3.9216639399092247e-19,0.7665765364796355,0.0006136451500557994,2.9340183480323962e-05,9.909189527831155e-05,0.5570981578239705,2.0229087398522288e-24,0.002510036077948906,0.00020155901076318947,7.397512921938696e-05,1.468711985492341e-07,5.293787023796956e-09,7.835706052973141e-08,0.009264205160927196,4.341844261438304e-08,2.5595070790586487e-06,2.078695165993318e-07,4.065927839547906e-05,0.00058991971588232,0.0004618159933829272,0.4336775516411421,0.23022065117205878,0.00011170458563209505,0.37607121968688384,1.3190984577769874e-06,0.0418894105189259,1.6594507800105394e-18,0.3664868282500924,0.007225269632971101,0.03322141576645628,2.3078343954302617e-13,0.7535607010532915,0.00037612520632562455,0.1345948410090156,1.3119994118435582e-08,0.34034686074998455,0.6112122837397354,0.4882948029348697,0.0016916927449198594,0.3974680472500287,2.8826834239587583e-06,5.259066354271096e-13,3.586846135232534e-06,8.697309067723567e-16,0.0,0.0,0.0,0.0,0.0,1.8102297894186882e-08,0.0,0.0,0.02133922932045344,2.5370629389187526e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.8151974830166378e-24,9.310835412184607e-09,0.0
fear,1.3266051075600703e-22,2.1346568844500332e-51,2.426042772207859e-46,0.0001442434037880968,1.2768402484354177e-07,0.33921226091100376,0.00017771967723109324,0.08113459100282491,8.361455082532532e-05,1.380013245502732e-93,5.115534676705848e-08,0.9185107418172618,0.44376933349782033,0.014912464375216254,0.0036235500532526875,0.00012427392226564606,3.0821978654035557e-07,0.045663590393936845,0.8767130597456251,0.7579217139719459,0.37181206961167235,0.20339949342584998,0.23620757031177758,3.0601330370456494e-28,5.026433538516204e-41,1.1675950382862446e-05,4.9126286759293386e-29,1.3741677542859007e-28,1.5793917525049325e-37,1.458282795177123e-22,2.863856469327183e-08,0.0003349114739764999,2.5670633004956955e-14,2.1839002839585476e-15,5.390261063228698e-17,3.345621666493926e-08,8.095607395872674e-13,0.25400808742529746,0.0009029917898501632,5.7948158576549726e-09,0.4251346944539255,0.13853062094014856,0.6010235536170466,1.6342494099448637e-10,1.2781726033678379e-34,1.2211630987966271e-14,0.4654922075044132,0.0,0.0,0.0,0.0,0.0,4.400321190373476e-28,0.0,0.0,0.034852546321251884,0.0024602684366101545,0.0,0.0,0.0,0.0,0.0,0.0,0.0019498905704475192,4.210025369219599e-14,0.0
sadness,0.07758508754895477,4.6248773334339325e-31,5.41990801856401e-29,5.299870496619833e-06,5.607565325676534e-14,0.07397768001259823,0.04131336939227052,0.2636183938970004,3.4591791371086674e-25,3.262911157026015e-74,0.006211099692865666,0.00010291196640250844,0.00045753509452393335,0.000944309056755591,0.00828579561390302,0.4801267834790116,0.035520116983885006,0.037903175506507146,0.023433920343694084,0.008917029136331361,0.037586344431472324,0.036592929267302364,0.006214883055016931,0.21606801602158582,0.0016956417996551424,0.0023820783214068384,4.047610473976139e-14,3.5550894065388844e-08,0.5538708250294573,5.741688050206317e-06,0.04666135962786186,0.0004612729047946984,0.07172448689962573,5.204700945984931e-06,0.0870877069909242,0.08079846852704135,0.09107772353975174,0.04395559392991355,5.3168493763322265e-05,2.3221348231493378e-05,0.5414455348016372,0.562308161363442,0.5591889146463691,0.14845165087396023,4.375493117658411e-06,0.7079555644866589,1.0695589778848787e-17,0.0,0.0,0.0,0.0,0.0,1.3648168811921219e-06,0.0,0.0,6.054745715048623e-11,6.873639696378451e-09,0.0,0.0,0.0,0.0,0.0,0.0,8.307617603314375e-08,3.7651006084180058e-28,0.0
sentiment,4.50558591917332e-47,1.1835815290546738e-61,3.9150481685975734e-50,3.7364035016292865e-47,1.2014519077809804e-81,4.371566227398033e-27,2.4230218472121296e-88,4.800516964236268e-08,8.163311083430981e-47,9.575903024533944e-169,3.533072947208207e-101,3.893139482484262e-24,1.573740582506258e-20,1.4334312771908805e-17,4.268081538951934e-18,1.0109666307563979e-09,2.02492571389816e-07,0.9905777007377419,3.3352265930675775e-13,7.311808295750315e-28,9.898436538976829e-29,3.123165072379536e-28,1.2580535200586974e-28,1.9921843521659352e-47,8.958516170220395e-32,6.9827866860142165e-59,0.00014952313174887132,5.919383346129569e-05,1.839410655511889e-16,1.984183621593615e-42,1.3731075427862305e-29,3.4814303767271735e-40,0.6756668565770809,1.1290252025785812e-09,8.731836928308493e-188,6.379615743598953e-07,1.2868949192445084e-53,0.47838961964919857,8.337626264896536e-35,0.651344505247049,0.6135637820292383,5.779837133679745e-44,8.482507974780341e-41,1.3566541068014614e-160,1.2169062901978323e-297,2.493392881189079e-187,4.6743786321230035e-37,2.1357388897333885e-24,0.0,1.8102297894186882e-08,4.400321190373476e-28,1.3648168811921219e-06,0.0,3.6443660551936324e-18,0.0,0.010395114596081384,0.017629956770362002,2.6595034564527048e-11,1.134979407851978e-35,0.0,0.0,0.0,0.0,0.012460620164138616,2.669081299991186e-22,0.01734424210249046
content,6.56644727892285e-11,0.0,0.0,1.0092144728273693e-10,0.00034553700916370195,0.0009268166226110159,2.357012338602795e-85,4.827911124835686e-71,3.576227200120615e-151,4.858369202524562e-115,0.26652633394499653,0.0007213406617588385,0.037853114324300906,0.8074237015329244,0.5711568143716466,0.48304104094547695,0.065801499424674,0.9661501849415475,0.8929296916145065,0.6611658030042926,0.2768081428201454,0.7335524488332146,0.08472694984059449,5.405679134089735e-05,7.205834560973539e-15,2.90880530042842e-26,7.66349109660025e-74,2.3179905775266204e-08,3.0482533516546065e-06,6.86445960109914e-24,9.306332073884488e-07,1.402155451001886e-22,1.2015974506194848e-23,9.966432569638361e-64,0.26597818759121333,0.667809925858131,3.0460717508772977e-19,4.482419826059079e-20,2.93980435635199e-61,0.014153700688115688,6.063216364039292e-18,0.04048165264293028,0.1052197276596268,9.324217970218447e-20,4.72082368398962e-15,8.314508974022142e-19,4.0251802170369844e-12,0.0,0.0,0.0,0.0,0.0,3.6443660551936324e-18,0.0,0.0,0.003667842643767451,2.9124746482423515e-16,0.0,0.0,0.0,0.0,0.0,0.0,5.3350040786146105e-15,0.0,0.0
sentiment_count_product,4.247553160789778e-28,0.0,0.0,6.515752670962186e-31,1.0306247567896711e-29,0.26232929551194933,1.3520779253929406e-25,7.759115303087645e-44,3.847155034173416e-192,3.157496937238247e-238,4.785427634577633e-19,6.3442807915601075e-12,2.756755229049163e-07,0.0017485012256930046,0.020684748684584944,0.027046312078642335,0.44881923450203143,0.7674508754266542,0.013709304862631866,0.0011413509469691719,0.004491353536217887,0.0001735784799769199,5.3527752909757635e-09,1.6481668695234655e-19,0.00017209722499907662,0.004759079643191382,2.2731385124588022e-83,5.515728346584288e-05,1.312892615418431e-10,0.0001464226239500014,0.6321719649589967,0.003023785896272358,1.153445298991293e-27,6.859744857413194e-80,6.53601527210288e-34,0.024368691561586154,0.0017943955136469848,1.0077953100097095e-16,1.0588456544762246e-26,0.029667380310972796,2.0355398329338103e-17,3.374687073903445e-05,0.000907171345423919,0.026856155872395922,2.5188328477768965e-12,0.0006220394369499538,8.722517396812969e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001243436281285186,1.2980589730705474e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.039842869930428e-14,1.475348260666103e-193,0.0
bvid,0.0,1.9610484736747333e-61,2.7926972734462288e-55,7.219256402987927e-09,7.636181462820382e-06,0.016542046980632996,3.497662109723811e-10,0.00017427412592892384,1.5797923273791453e-05,0.1555289309603932,0.0004326760971496561,0.00032892625409952327,7.209708333348632e-11,8.288912486749486e-14,1.8204142602545457e-20,5.693142765098749e-19,8.419539854707832e-14,3.151086854420631e-05,1.665182911174707e-08,1.4996295125461544e-10,4.943918703793952e-06,0.1416832916058551,0.08481855665801286,0.0030832781974830825,2.7189390015524376e-62,0.5172197394985749,0.0009053159463028518,1.1292510100124355e-71,3.849675740879322e-73,2.748175683520471e-44,3.344377435112016e-85,0.008692466396393934,5.5734093076883765e-15,4.957253635101785e-11,2.6014761623297704e-30,0.11495248489734482,3.778008728201358e-60,2.6676182187656097e-06,7.489166213318593e-12,8.056863736115069e-71,1.8303658275055343e-05,8.713142446723382e-13,2.579852476306092e-32,6.69804422744794e-28,7.973190612251341e-65,2.1065532696353863e-21,1.3747630990406731e-49,0.051177623696358844,0.0007542115403168484,0.02133922932045344,0.034852546321251884,6.054745715048623e-11,0.010395114596081384,0.003667842643767451,0.00012434362812851829,0.0,2.021799278234327e-23,1.8149022630454458e-42,0.0035434361616560046,1.1225263744497435e-104,1.2928080319301295e-95,5.644866115841946e-12,5.07428619149933e-87,2.2039797351518033e-23,2.49840439856053e-109,2.2760429744608398e-43
cid,3.563539558710557e-18,4.082114541958313e-52,1.0225546068310369e-61,0.7822394698426587,2.827338644898773e-06,0.2474372502946561,0.00017513185678427764,2.0404841367769974e-52,7.064025446971786e-18,2.753921578965292e-47,2.134035627087297e-11,5.064079682838284e-08,1.2336303858892751e-05,0.000831165166866889,0.031234838868301112,0.7955811493797282,0.0020137400863659994,1.6343130848924452e-13,0.6025092153096028,0.0007910305425174976,7.081106732789663e-10,2.5009673007294356e-07,3.316970391557758e-05,7.419963831162795e-06,4.8468990248695494e-74,0.0008271588831545234,0.0015331320026740517,2.5985149279099298e-39,0.007586720427986759,1.6668337534718607e-06,0.1196815904666441,0.0023016101630912245,1.0985826475128536e-07,0.04326725317905047,2.0799124930324097e-14,0.1427666803066908,4.911523361823162e-11,2.1227369392541677e-18,4.1133808084437754e-60,2.776005108925455e-10,0.0035059507860749073,0.001977919517721781,3.0441588461743514e-11,3.250893683716385e-112,4.3183513152403246e-117,8.773700088905017e-114,1.5072221805742866e-121,1.0393817714885738e-14,0.00018302030198041818,2.5370629389187526e-25,0.0024602684366101545,6.873639696378451e-09,0.017629956770362002,2.9124746482423515e-16,1.2980589730705474e-15,2.0217992782343129e-23,0.0,2.2575181689179872e-212,0.0,3.3234246684502406e-62,3.507519038379817e-274,0.0,1.3957980344563932e-203,0.0,4.014351426943293e-169,6.663683775020345e-140
view,4.630713517467543e-281,0.0,0.0,0.0,4.222215924359927e-09,0.019282971542656593,8.692788064731841e-162,2.294570740189334e-08,4.2894131125359636e-150,0.0,6.477884278818181e-54,0.5591921887460776,0.1997137039166312,0.9242147202814606,0.38050729434715713,4.776728413033368e-06,0.010171908292895928,0.4040802563709034,2.759409572999764e-05,4.625266092818132e-12,3.038888174770539e-10,1.0819480110821672e-06,0.0030835622175497605,1.1180074625773108e-90,4.6811529184284074e-33,7.257979029517959e-49,0.0,3.861430961805386e-06,6.562360948424497e-18,4.574967401685552e-37,1.184267950055505e-94,1.0117637221945659e-107,1.5312634132912524e-126,2.1249876011402615e-176,0.13745447776580005,0.0008512826395579747,1.7302897228847449e-66,2.2405779019388513e-111,1.7292554241070129e-130,1.1731992218372466e-27,6.717483136833304e-18,4.466826246358227e-06,0.8514906446657493,0.0,1.9098388336021272e-249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6595034564527335e-11,0.0,0.0,1.8149022630454458e-42,2.2575181689179872e-212,0.0,0.0,0.0,0.0,0.0,0.0,2.688458080041482e-221,4.183081851517229e-285,0.0
reply,4.560254404987656e-28,0.0,0.0,0.0,8.613167489533373e-41,1.4002407689659697e-07,2.2867309155576259e-181,1.601357636472787e-45,1.714476259229169e-157,0.0,0.9906070916290262,2.2404886221711165e-12,3.820535931421662e-14,9.592245335693051e-14,1.4185353558823431e-07,1.2831559858667214e-07,1.4061358517895268e-18,6.246612981243449e-07,6.412581988944306e-08,9.943686428978266e-15,1.1402040343206622e-13,3.5191536988762213e-16,4.0889797249181216e-17,0.19989460472312662,2.686696947011812e-29,0.0004047906574006761,1.4812820824070535e-277,3.29175154924301e-59,7.786306099296172e-96,3.9242685734306085e-59,1.370317789233403e-136,1.4781570932549284e-40,1.4178775029269016e-62,3.598490866670069e-74,9.420905066343435e-12,0.09263786166365043,5.622158596869864e-54,3.5644693413651946e-13,4.1224163597235484e-38,4.519617384454775e-18,0.7412145684161864,1.0477732775309787e-47,1.9068449405873402e-17,1.1556253880559766e-95,5.170292012815482e-60,1.7030099877291874e-86,0.0,0.0,0.0,0.0,0.0,0.0,1.134979407851978e-35,0.0,0.0,0.0035434361616560046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
favorite,3.020403927004601e-05,0.0,0.0,0.0,0.0,2.5932627590632757e-148,0.0,6.305742593514073e-16,0.0,0.0,0.0,1.218237237617127e-08,7.355960596766134e-09,0.008143179230075508,2.9491769837538002e-05,0.004539049614593262,0.2807299183305243,1.0140440984363558e-70,0.09456204654646048,0.0020922978091365437,0.1340266769462098,0.0021895518350809103,4.243870550040015e-07,0.0,6.746020981894894e-46,1.8913684221859493e-70,0.0,8.271453147153518e-116,4.338749341868247e-27,1.3767452369594753e-130,0.813231209784125,2.5769258622444757e-82,0.0,0.0,0.0,9.950504405485546e-43,2.843222297351298e-19,4.3091890132039334e-30,5.091401389188491e-42,6.953032773631685e-24,2.151343633107673e-21,4.771277332038262e-221,1.944149753626177e-183,2.898436410260314e-06,0.0,8.558511287339518e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122526374449807e-104,3.3234246684502406e-62,0.0,0.0,0.0,0.0,0.0,0.0,7.687781282371168e-62,0.0,0.0
coin,2.5245017190606426e-98,0.0,0.0,0.0,0.0,5.368272667101174e-92,1.228647309098138e-55,1.6785502993361435e-10,8.708696309082748e-13,0.0,0.19266028152976947,2.865540420978566e-14,1.6730231777609815e-24,1.1738172363984376e-20,1.0841707866905462e-18,0.00031608285762020594,5.141115911194431e-06,9.180838262967833e-190,5.058415520633771e-35,5.281603722821468e-26,1.0189206358759971e-27,3.05703199436793e-32,5.370828941307543e-26,2.7428434137316758e-37,3.567561413363234e-132,1.5338073355830246e-69,2.0631972730902966e-100,4.838700076983151e-163,0.0,0.0,4.943792766423255e-134,3.63720562592854e-10,3.3467659399995966e-24,0.08392955503222693,3.1673000898891546e-187,6.031074773621804e-53,9.768711317401383e-83,2.71498682088097e-27,7.193870871441446e-06,1.4188552048266174e-124,1.7074692179989003e-79,4.206828453840526e-241,6.214988094191595e-98,5.207969701222095e-35,0.0,5.127790810757003e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2928080319301295e-95,3.507519038379019e-274,0.0,0.0,0.0,0.0,0.0,0.0,8.460266697606404e-297,0.0,0.0
share,1.0951030100916916e-09,0.0,0.0,0.0,0.0,1.536634575077415e-120,1.7056510358603484e-60,2.233888153218898e-06,0.0,0.0,0.0,0.9869995551930872,0.9182392623217912,0.16719775953931804,0.07106006552761343,0.9601213523781227,0.0008332054421264415,7.513377434005591e-46,0.013724213334994557,0.5437265094843005,0.2645550766867744,0.9542702574612756,0.5966138002171535,0.0,6.19738936503746e-08,2.68448071482667e-19,0.0,2.455685869729001e-76,8.774635106443049e-06,3.044887906839705e-36,3.7627957835337326e-19,1.0770129142250764e-26,3.300298009560959e-281,0.0,0.0,9.999654515186233e-23,1.188981062803313e-16,1.5490277340002646e-11,2.0012303846961235e-77,2.930604576009527e-33,4.930502091273545e-34,6.758211024493861e-178,2.2538799102937133e-136,3.4098446500451136e-36,1.8430105590354052e-249,8.055812741274487e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.644866115841946e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like,0.9434019316333279,0.0,2.760172745695659e-268,6.2015727154174484e-242,3.8406413468068226e-249,2.2759988133581697e-56,0.03548240914694736,6.97127922518256e-10,1.784863973695041e-275,0.0,0.0,1.3033554789150067e-11,4.279894850827053e-11,1.004172378382305e-10,1.8787853446008485e-14,1.1219009004055187e-35,1.797990404070529e-33,0.0003185916802447805,7.529392686606741e-07,6.7576161517276065e-06,0.003922504845797557,0.23418346999122405,0.018003647007856033,0.0,3.017941554731306e-24,0.39570140925219066,2.2299159063292517e-229,0.0045703151224647754,0.0012474939011040105,0.004823278657865454,0.000998148593352766,2.2473113615715264e-11,1.1774529437660052e-131,6.801236774475405e-170,0.0,1.1809929771147207e-10,0.02657060313227394,1.8163959095841885e-78,4.8155864375649764e-17,1.0160696443436902e-27,0.0001825300534396177,1.0883815581428804e-20,5.388213233930815e-135,5.0644342505937563e-42,1.6720446471194036e-47,1.5415083909647074e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.074286191499908e-87,1.3957980344563932e-203,0.0,0.0,0.0,0.0,0.0,0.0,3.1841837125181953e-205,1.7026837299258884e-285,0.0
order_pubdate,6.980054160261515e-17,2.969980504863777e-63,2.3518487728624595e-74,0.8496227799563908,6.872227945034778e-07,0.17499445665277796,1.3551819095159209e-06,5.1518170059548596e-51,1.9660247936795473e-17,1.4399494633646237e-45,2.8894219251738386e-11,2.1597675932286024e-08,8.743192411342419e-06,0.0008330521219870905,0.03658587835608216,0.912723152527321,0.004843537458533186,6.397026089219548e-13,0.6589089324794621,0.000641239530693516,4.848790274059099e-10,1.0416700693327525e-07,1.4664089212318353e-05,1.8523704884726945e-05,7.340293514393584e-78,0.004660458063664346,0.0010870535805312543,1.3119381368564922e-39,0.03350964394299754,2.6418213752207584e-06,0.13284697521340622,0.0005171941954359485,3.283465898390682e-07,0.0998396099998389,2.2286698925498727e-14,0.2394429739965418,3.4583131272263274e-12,1.7766875336425855e-15,4.591042601094924e-57,6.850613307264205e-10,0.011052302742185062,0.0002907945197634957,1.8911257708058896e-10,8.077844854299878e-112,8.121237274490148e-112,6.835718320251006e-112,1.6705005904468793e-135,5.826692446797372e-14,0.0001887683954644393,1.8151974830166378e-24,0.0019498905704475192,8.307617603314356e-08,0.012460620164138616,5.3350040786146105e-15,1.039842869930428e-14,2.2039797351518197e-23,0.0,2.6884580800424e-221,0.0,7.687781282371168e-62,8.460266697604478e-297,0.0,3.184183712518739e-205,0.0,5.93699212292728e-201,4.749038923122002e-153
duration,0.00013930591279046926,0.0,0.0,0.0,9.548944224530931e-12,1.953176147147689e-09,9.653524491428839e-278,9.393443212638756e-13,2.216788265603739e-146,3.5907853672948674e-41,0.0,2.0531697268049035e-210,3.6478843757328767e-281,5.61391808633053e-265,1.1156708044302547e-268,2.5135040067882052e-200,8.627065441272852e-217,1.0270494020451741e-195,3.217974179327597e-137,2.7034858645744107e-168,1.1619729256657667e-154,7.225331166044404e-169,3.0368738179634115e-170,0.0,0.0,0.0,2.2534462233112102e-115,0.0,0.0,0.0,0.0,6.307077436393084e-67,0.035361901873886166,1.077545376158923e-93,0.0,7.915614814050901e-99,0.0,1.7099928982690254e-82,1.8376833725336025e-54,0.0,2.7080432503364758e-142,4.419364286597169e-248,1.1121245970956641e-71,4.3011081449017805e-22,4.854923248010102e-18,8.75053211422117e-112,0.0,4.7461660032310254e-42,2.161900411526126e-07,9.310835412184607e-09,4.210025369219599e-14,3.7651006084180058e-28,2.669081299991186e-22,0.0,1.475348260666103e-193,2.49840439856053e-109,4.014351426943293e-169,4.183081851517229e-285,0.0,0.0,0.0,0.0,1.7026837299258884e-285,5.93699212292728e-201,0.0,0.0
danmuku_amount,6.841877238028953e-56,0.0,0.0,5.42130296497163e-285,2.7138214297992674e-45,8.339858142764457e-15,0.0,3.122118931937291e-29,0.5300234855401658,1.1907662327712237e-06,0.0,1.644608551222049e-106,5.0448021189344124e-154,9.501771820417566e-129,5.23231326432273e-116,5.772386930935056e-50,4.4164825788165485e-44,3.436193271502267e-121,6.671810215463365e-78,4.166747929044939e-102,3.4105698630019745e-96,1.002696429054852e-112,6.491765959680888e-105,0.0,0.0,2.933194136478641e-61,4.411209006463569e-150,0.0,0.0,0.0,0.0,2.90518837665098e-263,1.9274202287807498e-10,0.8747475433824363,4.623753809169154e-211,6.460941970947559e-60,0.0,0.07969281298628338,0.014682711496909823,7.202137257061532e-271,3.0540242735030286e-66,1.2694303060890515e-32,5.549222142742507e-06,1.7969927905287765e-308,4.86513824963074e-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017344242102490477,0.0,0.0,2.2760429744608398e-43,6.663683775020345e-140,0.0,0.0,0.0,0.0,0.0,0.0,4.749038923123354e-153,0.0,0.0
