frame,brightness_mean,brightness_max,brightness_min,saturation_mean,texture,contrast,color_entropy
313,89.91811487268518,255,0,110.17942708333334,0.00026041666666666666,52.844384872870464,22.723139
314,90.3491869212963,255,0,110.03121961805556,-0.00028211805555555553,53.22617727703205,22.744987
315,91.09142650462962,255,0,109.17014756944444,0.0007465277777777778,53.31637385062425,22.753723
316,91.48772280092592,255,0,109.23144965277778,0.002443576388888889,53.77181840689368,22.783419
317,91.66670572916667,255,0,108.9576736111111,0.0019401041666666666,53.54369009638105,22.766172
318,91.70306568287037,255,0,109.00174045138888,0.0029470486111111112,53.64732715869438,22.767103
319,91.82523582175926,255,0,108.76456163194445,-0.0011979166666666666,53.569078024657934,22.757126
320,91.73193721064816,255,0,109.00315538194444,-0.0050390625,53.761736979296025,22.771978
321,91.76195891203703,255,0,108.68375434027777,-0.008832465277777778,53.580727703167696,22.765278
322,91.72226996527777,255,0,108.67770399305556,-0.008910590277777778,53.709736411063936,22.775734
323,91.83758391203703,255,0,108.33586805555555,-0.007317708333333333,53.63222014415916,22.77787
324,91.67159722222222,255,0,108.47936197916667,-0.01162326388888889,53.80482964999082,22.787365
325,91.80279079861111,255,0,107.99905381944444,-0.013246527777777777,53.564094560554295,22.774492
326,91.72341869212963,255,0,108.04780381944444,-0.013901909722222222,53.5914005121033,22.774899
327,91.83553096064814,255,0,107.82671875,-0.01220486111111111,53.49610821351271,22.765781
328,91.699453125,255,0,108.22240885416667,-0.01213107638888889,53.78439022822115,22.774088
329,91.93984664351852,255,0,107.8723611111111,-0.009908854166666667,53.631098150800895,22.76519
330,91.87964554398148,255,0,107.98768663194444,-0.0083203125,53.72278638718934,22.769886
331,91.95318721064815,255,0,107.86502604166667,-0.006171875,53.676994763829185,22.769398
332,91.65813078703704,255,0,108.5685546875,-0.004301215277777778,53.57595936089995,22.773575
333,91.75430266203703,255,0,108.25836805555555,-0.0050390625,53.367934106869946,22.763952
334,91.79736834490741,255,0,108.30323784722222,-0.0065060763888888885,53.40810621482568,22.763683
335,91.81027633101851,255,0,108.0964236111111,-0.008967013888888889,53.25676891683305,22.756516
336,91.71329282407407,255,0,108.40407118055556,-0.006328125,53.44038073725169,22.76552
337,91.79113425925927,255,0,108.24700086805555,-0.010846354166666667,53.338625347247,22.756634
338,91.59891637731481,255,0,108.55841145833334,-0.015707465277777777,53.4235036781293,22.758991
339,91.53635995370371,255,0,108.6168967013889,-0.011341145833333333,53.32924249979653,22.753887
340,91.41690393518519,255,0,109.01953125,-0.011692708333333333,53.56584998851679,22.761038
341,91.5506958912037,255,0,108.86470052083334,-0.011627604166666666,53.448381910611154,22.760784
342,91.53404803240741,255,0,108.94190972222222,-0.014874131944444445,53.464518557597394,22.761135
343,91.65716145833333,255,0,108.8218359375,-0.01252170138888889,53.43012659290987,22.76207
344,91.47133825231481,255,0,109.19237413194445,-0.005477430555555556,53.53006909189767,22.76558
345,91.63288483796296,255,0,109.06148003472222,-0.006419270833333333,53.46697093706851,22.760311
346,91.54754484953703,255,0,109.26023003472223,-0.008763020833333333,53.49811822303419,22.759907
347,91.58345052083334,255,0,109.32573350694445,-0.007395833333333333,53.496412627873,22.76177
348,91.43268229166667,255,0,109.66014322916666,-0.004301215277777778,53.60824269138676,22.7672
349,91.5482103587963,255,0,109.53682291666667,-0.0029991319444444445,53.51267072540567,22.76231
350,91.48523726851852,255,0,109.66095052083334,-0.006215277777777778,53.503983325592294,22.761766
351,91.50642650462963,255,0,109.67146267361112,-0.0030729166666666665,53.43886381459071,22.760876
352,91.39242621527778,255,0,109.93293402777778,-0.004457465277777778,53.47625856773711,22.76502
353,91.49600983796296,255,0,109.85413628472222,-0.010933159722222223,53.385601886848235,22.761702
354,91.43190538194445,255,0,109.98991753472222,-0.006657986111111111,53.34197464619023,22.7607
355,91.49838396990741,255,0,109.91356770833333,-0.004032118055555555,53.270047493573244,22.757626
356,91.37997106481481,255,0,110.23892795138889,-0.003975694444444444,53.4170281842932,22.76172
357,91.49175202546296,255,0,110.13293836805556,-0.0076996527777777775,53.3253219727576,22.756062
358,91.46057002314815,255,0,110.30287760416667,-0.012864583333333334,53.34337285791636,22.756392
359,91.55967447916667,255,0,110.20648871527777,-0.007118055555555555,53.276847470825246,22.748024
360,91.30137876157407,255,0,110.81321614583334,-0.006202256944444444,53.45902949187747,22.752296
361,91.38092881944445,255,0,110.6395703125,-0.0067708333333333336,53.36587545684176,22.74307
362,91.1708275462963,255,0,111.07851128472223,-0.00896267361111111,53.576565700518074,22.740631
363,91.1402589699074,255,0,111.12090277777777,-0.0062977430555555556,53.57436476275809,22.736885
364,90.82038773148147,255,0,111.7406640625,-0.005850694444444445,53.591085872491995,22.745495
365,90.82058015046296,255,0,111.54178819444445,-0.004539930555555556,53.3128082920575,22.728405
366,90.63398582175925,255,0,111.72676649305555,-0.0060112847222222225,53.446998013695726,22.73554
367,90.47249855324074,255,0,111.5523828125,-0.007222222222222222,53.284143065153565,22.728168
368,90.03648292824074,255,0,112.01894097222223,-0.006831597222222222,53.32202817327494,22.729553
369,89.69065538194444,255,0,111.86401909722223,0.00014322916666666667,52.98845025445806,22.7098
370,89.26735243055556,255,0,112.16868055555555,-0.0042361111111111115,52.95787130598169,22.710255
371,88.74842447916667,255,0,112.29385416666666,-0.0018619791666666667,52.88034876437475,22.69262
372,107.31635850694444,255,0,97.00004340277778,0.00018663194444444445,59.37213017651745,23.279219
373,107.14605179398148,255,0,96.85120659722222,0.0010503472222222223,59.38710167279939,23.27472
374,107.04741898148148,255,0,96.7532421875,0.005017361111111111,59.38687217095575,23.27237
375,107.06096498842592,255,0,96.67082899305555,0.0013628472222222223,58.82060361166574,23.260483
376,106.87416956018518,255,0,96.83756944444444,-0.0022178819444444446,58.88556256736481,23.260477
377,107.08215133101852,255,0,96.43782986111111,-0.003046875,58.82330893118521,23.2564
378,106.95029513888889,255,0,96.53306423611112,-0.0037109375,58.843370585872776,23.253284
379,107.05585503472223,255,0,96.49490017361111,-0.0035850694444444445,58.83461168853953,23.251211
380,106.7459837962963,255,0,96.91576388888889,-0.0034939236111111113,58.904448929394576,23.249615
381,106.92925636574074,255,0,96.73396701388889,-0.0032725694444444443,58.82583943647398,23.245167
382,106.85308304398148,255,0,96.90022569444444,-0.0028125,58.77662616490088,23.238453
383,107.1075072337963,255,0,96.72144965277778,-0.0028515625,58.696047862011746,23.234282
384,106.79524016203703,255,0,97.19021267361111,-0.0032769097222222223,58.842517977978844,23.235313
385,107.08975405092593,255,0,96.75376736111112,-0.004288194444444444,58.70844559771369,23.225208
386,107.009609375,255,0,96.81019965277778,-0.005073784722222223,58.65806237497428,23.22092
387,106.8864699074074,255,0,96.48661024305555,-0.0033680555555555556,59.523370836653065,23.23296
388,106.56770833333333,255,0,96.82526909722222,-0.0027864583333333335,59.729360516827775,23.235775
389,106.68601996527778,255,0,96.58596354166667,0.0001953125,59.70644775005135,23.2323
390,106.5951707175926,255,0,96.61146701388888,0.0024609375,59.74287924488706,23.234264
391,106.72054398148148,255,0,96.41807291666667,0.003984375,59.777301955056835,23.235409
392,106.47951099537038,255,0,96.76722222222222,0.004865451388888889,59.860125178359056,23.236164
393,106.62516637731481,255,0,96.56736111111111,0.0056770833333333335,59.720385397169636,23.227411
394,106.35108217592592,255,0,97.02461371527778,0.007560763888888889,59.73257444427554,23.223923
395,106.38293258101852,255,0,96.94801215277778,0.005086805555555555,59.57905889816085,23.213295
396,106.12446180555555,255,0,97.42190104166667,0.005164930555555555,59.66211470450655,23.20728
397,106.25509114583333,255,0,97.26413194444444,0.0016319444444444445,59.444654602939124,23.198568
398,105.94070891203704,255,0,97.65299913194444,0.0007986111111111112,59.55863602485276,23.196312
399,105.89076678240741,255,0,97.73239583333333,0.001584201388888889,59.43797098216695,23.18599
400,105.68836516203703,255,0,98.06137152777778,-0.0022005208333333334,59.41452303136054,23.18691
401,105.76194444444444,255,0,97.87779947916667,0.0006510416666666666,59.33788156936718,23.191689
402,105.71389612268518,255,0,97.83146267361111,0.0016710069444444444,59.3895385591948,23.199781
403,105.81357494212963,255,0,97.70087673611111,-0.00014322916666666667,59.344797579286194,23.20127
404,105.86963541666667,255,0,97.6685546875,0.0008854166666666666,59.43683111334651,23.20331
405,106.08414351851852,255,0,97.34401909722222,-0.00026475694444444447,59.372857569065964,23.204
406,106.09714699074074,255,0,97.33221788194444,0.0032552083333333335,59.468048325145574,23.208076
407,106.28862847222223,255,0,97.09374131944445,0.005238715277777778,59.43189988783591,23.208246
408,106.11255208333333,255,0,97.2936328125,0.0054210069444444444,59.46017295128571,23.210728
409,106.27660734953703,255,0,97.1314670138889,0.003715277777777778,59.43172372820998,23.209538
410,106.07916956018518,255,0,97.40399739583333,-0.0011979166666666666,59.43284300360467,23.208157
411,106.15851128472222,255,0,97.35682725694444,-0.0012543402777777778,59.35951462566871,23.204414
412,105.97023582175926,255,0,97.70508680555555,0.0021006944444444445,59.36771748874228,23.20431
413,106.23328414351852,255,0,97.47962673611111,0.0024565972222222224,59.30349469466599,23.199532
414,106.13146412037037,255,0,97.66141493055555,0.0016666666666666668,59.27449723743782,23.197102
415,106.30651909722222,255,0,97.52736545138889,-0.003203125,59.19011559295604,23.19442
416,106.13442418981481,255,0,97.92575954861111,-0.0011371527777777777,59.24281341802883,23.195482
417,106.49853732638888,255,0,97.67996527777778,0.0029730902777777776,59.11831389015732,23.196012
418,106.3848828125,255,0,98.08741319444445,0.003927951388888889,59.19199423860662,23.199047
419,106.52192274305555,255,0,98.17125,0.0026258680555555558,59.187278569884235,23.199417
420,106.3988744212963,255,0,98.48966145833333,0.00016059027777777778,59.18703039113822,23.203869
421,106.69538194444445,255,0,98.33090277777778,-0.0020833333333333333,59.077007251084844,23.195402
422,106.6609447337963,255,0,98.57387152777778,-0.0010807291666666667,59.04643612656444,23.191109
423,106.73257523148148,255,0,98.66140625,0.0018880208333333333,58.94089333473141,23.189539
424,106.58631221064815,255,0,99.0106467013889,0.0014713541666666666,59.052559027689064,23.200645
425,106.74332465277777,255,0,98.81163194444444,0.002595486111111111,58.98969270719709,23.19836
426,106.75933738425925,255,0,98.95698784722222,0.004162326388888889,59.13289653266229,23.206867
427,107.01687934027778,255,0,98.78769965277777,0.0016710069444444444,59.23585861911108,23.2207
428,106.95688078703704,255,0,98.88674479166667,0.00109375,59.35030518557747,23.231297
429,107.34764612268519,255,0,98.2965234375,0.002578125,59.35224479876345,23.240086
430,107.36395254629629,255,0,98.14961805555555,0.00390625,59.43172745855327,23.249767
431,107.45930989583333,255,0,97.94967013888889,0.006128472222222223,59.634689439630655,23.262516
432,107.77171730324073,255,0,97.45249131944445,0.004040798611111111,59.53947009859563,23.266453
433,107.52169560185185,255,0,97.56860677083333,0.0006423611111111111,59.49967373052592,23.266342
434,107.4424754050926,255,0,97.68036024305556,0.0018272569444444445,59.550189491543456,23.268988
435,107.74339988425926,255,0,97.23427517361111,0.0023524305555555555,59.45244241729361,23.268684
436,107.75143229166666,255,0,97.12393663194445,0.0032118055555555554,59.4202597768262,23.270725
437,107.71157262731481,255,0,97.12696180555555,0.0068706597222222224,59.45641532387661,23.27117
438,108.02692563657408,255,0,96.66743923611111,0.0044921875,59.334007674933524,23.269377
439,107.87612702546296,255,0,96.89733506944444,0.001579861111111111,59.439546189500405,23.275871
440,108.02678385416667,255,0,96.47725694444445,0.0028776041666666668,59.212504318207294,23.268015
441,107.9290697337963,255,0,96.55915798611112,0.0022395833333333334,59.163913806972936,23.26575
442,107.91776475694445,255,0,96.55468315972222,-0.0001779513888888889,59.09791828725874,23.262918
443,108.0392650462963,255,0,96.35064236111111,-0.0006857638888888889,58.99992145724133,23.257843
444,108.0372974537037,255,0,96.34233940972223,-0.0024262152777777776,58.984599491585286,23.266195
445,108.05863570601852,255,0,96.19028211805555,-0.0020963541666666665,58.938258201584965,23.257397
446,108.00737702546296,255,0,96.11486111111111,-0.0008897569444444444,58.8409500286952,23.260506
447,107.99584780092593,255,0,96.08980034722222,-0.0017274305555555556,58.83584259588416,23.261198
448,108.07490740740741,255,0,95.88296875,-0.0008159722222222223,58.75479544131384,23.258
449,107.96248553240741,255,0,96.04569010416667,0.0013107638888888889,58.784086951194055,23.265884
450,108.06221643518519,255,0,93.77950954861112,0.003029513888888889,58.70824444335997,23.26268
451,108.1611328125,255,0,93.67140190972222,0.002183159722222222,58.69320618120704,23.258316
452,108.2529123263889,255,0,93.47212239583334,0.002248263888888889,58.58061704204146,23.260748
453,108.3466970486111,255,0,93.34437065972222,0.001154513888888889,58.50593047398236,23.261507
454,108.36857349537037,255,0,93.3587326388889,0.002109375,58.534735902152704,23.267593
455,108.54265914351852,255,0,93.061640625,0.002816840277777778,58.45402485342713,23.26165
456,108.60510850694445,255,0,92.98248697916667,0.002717013888888889,58.48955684524912,23.26621
457,108.74024739583334,255,0,92.83582465277777,0.004153645833333333,58.46503742576256,23.264868
458,108.73741174768519,255,0,92.87243055555555,0.0031727430555555554,58.50398937912573,23.270643
459,108.8440697337963,255,0,92.6783767361111,0.0017230902777777778,58.40165007449306,23.264587
460,108.80836226851852,255,0,92.60294704861111,0.0008680555555555555,58.3783880984346,23.26527
461,108.86152633101852,255,0,92.71977864583333,0.0012934027777777779,58.46731471429499,23.26612
462,108.83085648148148,255,0,92.88861979166667,0.0013932291666666667,58.63434623256552,23.27729
463,108.89122106481481,255,0,92.71752604166667,-0.0009678819444444445,58.596769668458805,23.27184
464,108.89676649305555,255,0,92.91013454861111,-0.0007725694444444444,57.806168834542845,23.26411
465,108.99196325231482,255,0,92.6207421875,-0.0018793402777777777,57.823563643958074,23.256208
466,109.05806712962963,255,0,92.51111545138889,0.0026953125,57.887178201095885,23.26255
467,109.17878327546296,255,0,92.30902777777777,0.0035807291666666665,57.887110921697115,23.262043
468,109.19709924768519,255,0,92.3823828125,0.0009678819444444445,57.916531074054184,23.264221
469,109.28865451388889,255,0,92.29766493055556,0.0010460069444444445,57.85280418939968,23.260418
470,109.29721354166666,255,0,92.3034375,0.0029210069444444444,57.95022544508801,23.26333
471,109.33465856481482,255,0,92.28573784722222,0.0016015625,58.02201955796809,23.259012
472,109.39026186342592,255,0,92.3326171875,0.0045138888888888885,58.76228866220625,23.273167
473,109.54497974537037,255,0,92.27514322916667,0.0035329861111111113,58.81643901014334,23.274471
474,109.51843605324073,255,0,92.6113454861111,0.0038975694444444444,59.08829652181999,23.286098
475,109.58082754629629,255,0,92.62479600694445,0.004006076388888889,59.04998157574444,23.28474
476,109.59212962962962,255,0,92.84960069444445,0.0015972222222222223,59.212645645177666,23.286991
477,109.65134548611111,255,0,92.8301171875,0.0015494791666666667,59.23573964360351,23.283865
478,109.56076388888889,255,0,93.15835069444445,0.003046875,59.412776939928946,23.29123
479,109.70580295138889,255,0,92.90411892361111,0.0024782986111111112,59.36141358334362,23.289028
480,109.64435329861111,255,0,93.01609375,0.006254340277777778,59.50991357545572,23.291676
481,109.96325086805555,255,0,92.58863715277778,0.002361111111111111,59.624480926977654,23.299143
482,110.11801070601852,255,0,92.68321180555556,-0.0035069444444444445,59.91259614974759,23.316643
483,110.32914351851852,255,0,92.41089409722223,-0.01154513888888889,60.059420154653694,23.314814
484,110.46518373842592,255,0,92.22165798611111,-0.006827256944444445,60.141090073048446,23.324303
485,110.61343171296296,255,0,92.12773871527777,0.005698784722222222,60.08198051389627,23.32617
486,110.58302951388889,255,0,92.26118055555555,0.019136284722222223,60.13801314800943,23.330647
487,110.70445601851851,255,0,92.04613715277777,0.0210546875,60.0141425454738,23.327906
488,110.74112702546296,255,0,92.21491319444445,0.020694444444444446,60.12179992282931,23.325024
489,110.74734664351851,255,0,92.33565104166667,0.014270833333333333,60.17487838748403,23.324669
490,110.71184606481482,255,0,92.47843315972223,0.01046875,60.20309130741546,23.335281
491,110.8146412037037,255,0,92.5117578125,0.0037065972222222222,60.13920811005376,23.32937
492,110.77214409722222,255,0,92.63245225694445,0.0030121527777777777,60.17280695022087,23.332973
493,110.84707465277778,255,0,92.60088107638889,0.004565972222222222,60.1734020364768,23.327278
494,110.86489149305555,255,0,92.73139756944444,0.005546875,60.216736917436705,23.337072
495,110.92721354166666,255,0,92.72071614583334,0.0009809027777777778,60.22824301146576,23.32911
496,110.87073061342592,255,0,92.82787326388889,-0.0011371527777777777,60.25005671230954,23.332296
497,110.83332899305556,255,0,92.89314236111112,-0.0066536458333333335,60.32488176163749,23.328747
498,110.75592881944445,255,0,92.91344184027778,-0.007595486111111111,60.36117618332088,23.340996
499,110.8410011574074,255,0,92.71990885416666,-0.005763888888888889,60.35351289573478,23.33063
500,110.80842592592593,255,0,92.59949652777777,-0.005060763888888889,60.327348981606555,23.332253
501,110.82056278935185,255,0,92.52934895833333,-0.0036241319444444446,60.405199172661135,23.32915
502,110.73764756944445,255,0,92.4424782986111,-0.0023654513888888887,60.37336225078294,23.336643
503,110.7486964699074,255,0,92.32927517361111,-0.0014019097222222221,60.479647247717395,23.331144
504,110.66829716435186,255,0,92.29600260416667,0.0007074652777777778,60.48804405624542,23.3326
505,110.77012152777777,255,0,92.18758680555555,0.0024088541666666668,60.58520362005238,23.334045
506,110.75725115740741,255,0,92.080703125,0.003615451388888889,60.599403624096695,23.339293
507,110.84777922453704,255,0,91.91063802083333,0.002170138888888889,60.616463353275215,23.334099
508,110.85774305555556,255,0,91.8215234375,-0.00016059027777777778,60.60559893922524,23.330544
509,110.94066116898148,255,0,91.71741753472222,-0.0015885416666666667,60.57583504300306,23.328245
510,110.99478443287038,255,0,91.65044270833333,-0.0020789930555555557,60.57843741685422,23.331337
511,111.2208130787037,255,0,91.45119357638889,-0.003628472222222222,60.52817276804056,23.324009
512,111.26411024305555,255,0,91.44784288194444,-0.0047005208333333335,60.46411068565548,23.322216
513,111.3870095486111,255,0,91.43116753472222,-0.0044444444444444444,60.4191286367088,23.325287
514,111.41467158564815,255,0,91.73904513888888,-0.004674479166666667,60.43107360074076,23.332335
515,111.61104890046296,255,0,91.60029947916667,-0.005021701388888889,60.232670237230046,23.32037
516,111.63943576388888,255,0,91.837421875,-0.004939236111111111,60.247307256162514,23.312115
517,111.79922887731482,255,0,91.78557725694445,-0.004097222222222223,60.167021167247185,23.30872
518,111.89015046296296,255,0,91.92827256944445,-0.002651909722222222,60.14216624322322,23.318
519,112.02517795138888,255,0,91.75116319444444,-0.0043359375,60.006341031503396,23.30717
520,112.13259259259259,255,0,91.86244357638888,-0.004813368055555556,60.03039480402619,23.315195
521,112.20984375,255,0,91.85284288194444,-0.007000868055555555,60.064391839838635,23.315157
522,112.15575665509259,255,0,92.05289930555556,-0.007955729166666667,60.24408357483453,23.327482
523,111.99817563657408,255,0,92.11930121527777,-0.0043055555555555555,59.56307773903819,23.31295
524,111.97612268518519,255,0,92.11288194444444,-0.0008246527777777778,59.576598070139234,23.31695
525,111.90603877314815,255,0,92.16754774305555,0.0009375,59.57102843995863,23.315516
526,111.84300636574073,255,0,92.24346788194444,-0.000234375,59.58352129749195,23.323082
527,111.9380324074074,255,0,92.21084635416666,0.0029253472222222224,59.60601544567455,23.318785
528,111.80931278935185,255,0,92.3743576388889,0.006319444444444444,59.54651774904091,23.32191
529,111.8054933449074,255,0,92.46468315972223,0.011740451388888889,59.48388437557463,23.32169
530,111.74748842592592,255,0,92.63391927083333,0.01349826388888889,59.458530123194166,23.327442
531,111.73528356481482,255,0,92.66625868055556,0.013988715277777777,59.34373956392801,23.31625
532,111.6265306712963,255,0,92.80921875,0.010360243055555555,59.25939926935426,23.319672
533,111.62123842592592,255,0,92.90457899305555,0.00028211805555555553,59.20913246352708,23.31133
534,111.49666811342593,255,0,93.07775173611111,-0.006935763888888889,59.13628512192135,23.316822
535,111.68377604166666,255,0,92.86360677083333,-0.011414930555555555,59.03350225739264,23.310081
536,111.66309895833334,255,0,92.96931423611112,-0.0024565972222222224,59.03765366887745,23.31187
537,111.65401186342592,255,0,93.07913194444444,0.0047265625,59.021404990340926,23.310947
538,111.6460546875,255,0,93.31709635416667,0.005512152777777778,59.059778207496585,23.31505
539,111.65202980324074,255,0,93.40699652777778,0.001953125,58.97914125641156,23.3078
540,111.60999131944445,255,0,93.53949652777777,0.0016753472222222222,58.89913453680786,23.310673
541,111.6308203125,255,0,93.7412109375,0.004322916666666667,58.8419196531084,23.307674
542,111.65869936342592,255,0,94.02677083333333,0.005698784722222222,58.80896334648864,23.310759
543,111.67119357638889,255,0,94.1841796875,0.005690104166666667,58.71435027623998,23.305208
544,111.76258680555556,255,0,94.34481770833334,0.004596354166666667,58.682690542859646,23.307398
545,111.8984693287037,255,0,94.45628472222222,0.004661458333333333,58.63565890041403,23.308144
546,111.9198191550926,255,0,94.60569444444444,0.005651041666666667,58.66521794648901,23.309092
547,111.9325144675926,255,0,94.6703515625,0.004735243055555556,58.56236031371892,23.304535
548,111.8026244212963,255,0,94.82350694444445,0.004240451388888889,58.54908011445738,23.303867
549,111.76898726851852,255,0,94.81126302083334,0.0036414930555555554,58.49166917844752,23.30093
550,111.63891493055556,255,0,94.81460503472222,0.0042361111111111115,58.44164808083813,23.303347
551,111.71545283564815,255,0,94.6694921875,0.004175347222222223,58.66125491082144,23.305935
552,111.51249710648148,255,0,94.81494357638888,0.004270833333333333,58.67324991002783,23.303797
553,111.48311921296296,255,0,94.75990017361111,0.002230902777777778,58.69241725646232,23.303047
554,111.32847945601851,255,0,94.79156684027778,0.00016927083333333334,58.692787395635875,23.307604
555,111.17653501157407,255,0,94.79900173611111,-0.003923611111111111,58.63632728864963,23.30111
556,110.97866174768518,255,0,94.87465711805555,-0.006315104166666667,58.61385833291965,23.305061
557,110.84254774305556,255,0,94.9046875,-0.007769097222222222,58.719072599987484,23.302303
558,110.56416811342592,255,0,95.06458767361111,-0.009288194444444444,58.89900219961384,23.311453
559,110.30476417824075,255,0,95.00103732638888,-0.007877604166666666,58.7834082135469,23.299217
560,110.111953125,255,0,94.96448350694445,-0.008077256944444444,58.68718732044002,23.296686
561,110.03646990740741,255,0,94.95015625,-0.007369791666666667,58.62567482015803,23.294725
562,110.04359085648149,255,0,95.07577690972222,-0.006319444444444444,58.75925309979168,23.303907
563,110.01862268518518,255,0,95.03414930555556,-0.005373263888888889,58.60809671865591,23.293808
564,109.92087673611111,255,0,95.20064670138889,-0.005060763888888889,58.68479323776315,23.290417
565,110.02148726851851,255,0,95.05193142361111,-0.0053125,58.59456746631148,23.2854
566,109.82714409722222,255,0,95.24280381944445,-0.005520833333333333,58.65642210166196,23.288607
567,109.89223813657408,255,0,95.24159722222223,-0.006462673611111111,58.62568504458828,23.285887
568,109.75994068287036,255,0,95.29172309027778,-0.007178819444444444,58.55628554418747,23.28387
569,109.72929253472222,255,0,95.1906857638889,-0.0073828125,58.54039117484614,23.282055
570,109.58942997685185,255,0,95.32092447916666,-0.0079296875,58.71143482163594,23.285896
571,109.5858347800926,255,0,94.92271267361112,-0.007534722222222222,58.6365090172783,23.282804
572,109.4596484375,255,0,94.85322048611111,-0.007960069444444445,58.725848259344744,23.283047
573,109.24029513888888,255,0,94.7275564236111,-0.007287326388888889,58.44973324692359,23.27396
574,109.04176793981482,255,0,94.84979166666666,-0.0071875,58.578390369295995,23.276142
575,109.03042534722222,255,0,94.71408854166667,-0.007291666666666667,58.51373325403562,23.277376
576,108.96277922453703,255,0,94.74216579861111,-0.006792534722222222,58.55748960453419,23.277025
577,109.05612702546296,255,0,94.62982638888889,-0.006493055555555556,58.50802282721106,23.2771
578,90.51246527777778,255,0,111.27794270833333,0.0031901041666666666,52.186942951590815,22.761896
579,90.49067563657407,255,0,110.98682725694445,0.0044835069444444445,52.1279510153502,22.757305
580,90.12854166666666,255,0,110.05869357638889,0.0020095486111111113,53.14541758127692,22.750332
581,89.83936342592592,255,0,110.03794270833333,0.0012239583333333334,53.148997639036814,22.74541
582,89.7892259837963,255,0,109.54054253472222,0.0010546875,52.91473799365722,22.733364
583,89.32197916666667,255,0,109.70259982638889,0.0017708333333333332,52.95152693714928,22.72834
584,89.08712528935185,255,0,109.81953559027778,0.0007248263888888889,52.97613361432497,22.723286
585,89.15260706018519,255,0,109.5609765625,0.0016579861111111112,52.841766252726735,22.723179
586,89.12532407407407,255,0,109.53399305555556,0.002109375,52.86576175710728,22.727503
587,89.18311342592592,255,0,109.48345486111111,0.0007074652777777778,52.889986952172634,22.731335
588,89.17510127314814,255,0,109.51030815972223,0.0007942708333333334,52.90439111144191,22.733095
589,89.17360243055556,255,0,109.58565972222222,0.001154513888888889,52.96595802913399,22.736034
590,89.25970196759259,255,0,109.44598958333333,0.001935763888888889,52.932060415260224,22.73256
591,89.2746166087963,255,0,109.37076388888889,0.0024696180555555556,52.89732525589849,22.732367
592,89.25566116898148,255,0,109.35360677083334,0.002026909722222222,52.874067956507794,22.729858
593,89.30192274305556,255,0,109.26067274305555,0.0011328125,52.86071757975467,22.730034
594,89.25530960648148,255,0,109.38146267361111,-0.00030381944444444445,52.91584467254601,22.73458
595,89.50338831018519,255,0,109.03884114583333,-0.000390625,52.826105547297765,22.73336
596,89.54932870370371,255,0,109.09361111111112,-0.0004166666666666667,52.847392606486856,22.735426
597,89.59687644675925,255,0,109.1217013888889,0.00016927083333333334,52.89448109429743,22.737991
598,89.63850260416666,255,0,109.10485677083334,0.00012152777777777777,52.86830777548358,22.739182
599,89.64561921296297,255,0,109.15815972222222,-0.0003862847222222222,52.93755951480695,22.746075
600,90.06567274305556,255,0,108.343984375,0.000859375,52.94136451324572,22.765522
601,90.21779947916667,255,0,108.0433029513889,0.0006423611111111111,52.801515374645625,22.761036
602,90.2000144675926,255,0,108.13131944444444,0.0003689236111111111,52.87470591863343,22.758526
603,90.2098900462963,255,0,108.04025173611112,7.378472222222222e-05,52.832815369412195,22.759106
604,90.18053385416667,255,0,108.10231770833333,0.0012065972222222222,52.914494622687904,22.762245
605,90.2872902199074,255,0,107.86047743055556,0.0018619791666666667,52.82101757387048,22.760853
606,90.15478587962963,255,0,108.02071180555555,0.0012282986111111112,52.94630796570024,22.762463
607,90.25993923611111,255,0,107.78279079861112,0.0022135416666666666,52.88566216875274,22.76271
608,90.06269675925925,255,0,107.98471354166666,0.0016362847222222221,52.94561783547288,22.763325
609,90.21928096064815,255,0,107.74167100694444,0.002309027777777778,52.84903781758565,22.757172
610,90.15838686342593,255,0,107.89788194444445,0.0026302083333333334,52.925932899051276,22.759995
611,90.32935619212962,255,0,107.7047873263889,0.0032421875,52.87013064267669,22.759274
612,90.13843460648148,255,0,108.05532552083334,0.0033289930555555555,52.98959865505489,22.760944
613,90.313984375,255,0,107.86197916666667,0.0034288194444444444,52.94489042856555,22.763237
614,90.2611328125,255,0,107.96916666666667,0.004040798611111111,53.005808924979796,22.767029
615,90.43399016203703,255,0,107.78108506944444,0.004505208333333333,52.994272413507844,22.769283
616,90.33023871527777,255,0,108.02825520833333,0.0036458333333333334,53.121980764941235,22.776142
617,90.70598668981482,255,0,107.62928819444444,0.004895833333333334,53.02072608366326,22.778904
618,90.69675347222223,255,0,107.77816840277778,0.006254340277777778,53.190562363336376,22.788227
619,91.01221788194445,255,0,107.36634114583333,0.006440972222222222,53.202487888870294,22.797241
620,91.29619357638889,255,0,107.46990885416666,0.0063975694444444444,53.47089559961197,22.817333
621,91.84773726851851,255,0,106.91493055555556,0.008346354166666667,53.42373124742763,22.829956
622,92.06050491898148,255,0,106.76476996527778,0.013888888888888888,53.59123218937415,22.847149
623,92.23741608796297,255,0,106.24615885416667,0.014796006944444445,53.626553034995645,22.85271
624,92.14762731481481,255,0,106.2781640625,0.016176215277777777,53.85198745886149,22.859531
625,92.28744502314815,255,0,105.76176215277778,0.015190972222222222,53.6945566494885,22.847399
626,92.17528067129629,255,0,106.00611979166666,0.015421006944444444,53.83513852669332,22.851612
